loser_id,loser_name,nemesis_id,nemesis_name,n_match_lost
3088,Lauren Marker,469,Shilin Xu,1
3088,Lauren Marker,555,Caty Mcnally,1
3088,Lauren Marker,488,Naomi Broady,1
3088,Lauren Marker,1707,Tamaryn Hendler,1
3088,Lauren Marker,2347,Salma Ewing,1
3089,Shu Ying Hsieh,1864,Yana Morderger,2
3090,Ya Hsin Lee,2132,Pei Chi Lee,2
3090,Ya Hsin Lee,3083,Aunchisa Chanta,2
3091,Mouna Bouzgarrou,2105,Nadia Echeverria Alam,1
3091,Mouna Bouzgarrou,1628,Ylona Georgiana Ghioroaie,1
3091,Mouna Bouzgarrou,1825,Maria Paulina Perez Garcia,1
3091,Mouna Bouzgarrou,7868,Jasmijn Gimbrere,1
3091,Mouna Bouzgarrou,2075,Pauline Courcoux,1
3091,Mouna Bouzgarrou,3116,Giulia Crescenzi,1
3091,Mouna Bouzgarrou,2090,Verena Hofer,1
3091,Mouna Bouzgarrou,2895,Fiona Ganz,1
3091,Mouna Bouzgarrou,1969,Cristina Ene,1
3091,Mouna Bouzgarrou,1840,Mariana Drazic,1
3091,Mouna Bouzgarrou,3862,Sihem Bellahouel,1
3091,Mouna Bouzgarrou,3109,Yasmine Mansouri,1
3091,Mouna Bouzgarrou,2659,Angelica Raggi,1
3091,Mouna Bouzgarrou,3097,Gloria Ceschi,1
3091,Mouna Bouzgarrou,457,Vitalia Diatchenko,1
3091,Mouna Bouzgarrou,3402,Linda Cagnazzo,1
3091,Mouna Bouzgarrou,9070,Amelie Van Impe,1
3091,Mouna Bouzgarrou,1402,Ines Ibbou,1
3091,Mouna Bouzgarrou,1407,Catherine Chantraine,1
3091,Mouna Bouzgarrou,1507,Jelena Stojanovic,1
3091,Mouna Bouzgarrou,1497,Tamara Curovic,1
3091,Mouna Bouzgarrou,1978,Fatma Al Nabhani,1
3091,Mouna Bouzgarrou,1421,Alice Rame,1
3091,Mouna Bouzgarrou,1452,Ganna Poznikhirenko,1
3091,Mouna Bouzgarrou,3522,Lisa Maria Moser,1
3091,Mouna Bouzgarrou,1419,Marie Temin,1
3091,Mouna Bouzgarrou,6847,Diana Martynov,1
3091,Mouna Bouzgarrou,1920,Mirabelle Njoze,1
3091,Mouna Bouzgarrou,7070,Karine Marion Job,1
3091,Mouna Bouzgarrou,1904,Martina Kudelova,1
3091,Mouna Bouzgarrou,1842,Silvia Njiric,1
3091,Mouna Bouzgarrou,2216,Paula Arias Manjon,1
3091,Mouna Bouzgarrou,3420,Lina Qostal,1
3091,Mouna Bouzgarrou,1886,Maria Marfutina,1
3091,Mouna Bouzgarrou,8692,Wiem Boubaker,1
3091,Mouna Bouzgarrou,1907,Nastja Kolar,1
3091,Mouna Bouzgarrou,2378,Elisa Andrea Camerano,1
3091,Mouna Bouzgarrou,2382,Marie Villet,1
3091,Mouna Bouzgarrou,1523,Karin Kennel,1
3091,Mouna Bouzgarrou,2339,Alice Gillan,1
3091,Mouna Bouzgarrou,1993,Barbara Bonic,1
3092,Mayssa Tebourbi,1978,Fatma Al Nabhani,1
3092,Mayssa Tebourbi,1276,Candela Bugnon,1
3092,Mayssa Tebourbi,1451,Irene Burillo Escorihuela,1
3092,Mayssa Tebourbi,964,Maria Teresa Torro Flor,1
3092,Mayssa Tebourbi,1779,Sri Vaishnavi Peddi Reddy,1
3093,Francesca Gaida,2030,Yana Sizikova,2
3094,Marketa Panackova,2193,Josephine Boualem,1
3094,Marketa Panackova,1089,Camilla Rosatello,1
3094,Marketa Panackova,6794,Sinja Kraus,1
3094,Marketa Panackova,2241,Nuria Brancaccio,1
3095,Vera Aleshcheva,2208,Snehadevi S Reddy,1
3095,Vera Aleshcheva,1841,Sandra Jamrichova,1
3095,Vera Aleshcheva,2429,Vasilisa Aponasenko,1
3095,Vera Aleshcheva,2003,Ioana Diana Pietroiu,1
3095,Vera Aleshcheva,1277,Ivania Martinich,1
3095,Vera Aleshcheva,1630,Cristina Dinu,1
3095,Vera Aleshcheva,1628,Ylona Georgiana Ghioroaie,1
3096,Timea Pavlickova,2662,Beatrice Lombardo,1
3096,Timea Pavlickova,2975,Michele Alexandra Zmau,1
3096,Timea Pavlickova,1399,Margaux Bovy,1
3096,Timea Pavlickova,1229,Catalina Pella,1
3096,Timea Pavlickova,1181,Andrea Gamiz,1
3096,Timea Pavlickova,1629,Anna Giulia Remondina,1
3096,Timea Pavlickova,1419,Marie Temin,1
3096,Timea Pavlickova,1433,Lisa Ponomar,1
3097,Gloria Ceschi,1817,Anastasia Evgenyevna Nefedova,2
3097,Gloria Ceschi,1834,Yuliana Lizarazo,2
3097,Gloria Ceschi,2487,Sapfo Sakellaridi,2
3097,Gloria Ceschi,8240,Anja Wildgruber,2
3098,Mia Mijatovic,1523,Karin Kennel,2
3099,Anna Stefani,2567,Giorgia Marchetti,1
3099,Anna Stefani,2364,Franziska Kommer,1
3099,Anna Stefani,700,Francesca Jones,1
3099,Anna Stefani,2315,Giorgia Testa,1
3099,Anna Stefani,2103,Valentina Lia,1
3099,Anna Stefani,1441,Gaia Sanesi,1
3100,Laura Margareta Luca,1680,Jessica Ho,1
3101,Martina Lo Pumo,2009,Elena Bogdan,1
3101,Martina Lo Pumo,1944,Susan Bandecchi,1
3101,Martina Lo Pumo,2277,Emmanuelle Girard,1
3101,Martina Lo Pumo,2648,Michela Xibilia,1
3102,Yasmin Hamza,2682,Corinna Dentoni,1
3102,Yasmin Hamza,1400,Mirjam Bjorklund,1
3103,Zoe Bourbotte,7421,Alina Michalitsch,2
3104,Diana Chehoudi,2016,Estelle Cascino,2
3105,Yosr Elmi,500,Kaja Juvan,1
3105,Yosr Elmi,1578,Carolina Meligeni Rodrigues Alves,1
3105,Yosr Elmi,3104,Diana Chehoudi,1
3105,Yosr Elmi,1233,Guillermina Naya,1
3106,Alisa Axyanova,2457,Margarita Lazareva,1
3106,Alisa Axyanova,2110,Ekaterina Ovcharenko,1
3106,Alisa Axyanova,1817,Anastasia Evgenyevna Nefedova,1
3106,Alisa Axyanova,1564,Ekaterina Kazionova,1
3106,Alisa Axyanova,7028,Anne Sophie Morandais,1
3106,Alisa Axyanova,7824,Norhan Hesham,1
3106,Alisa Axyanova,9583,Daria Zelinskaya,1
3106,Alisa Axyanova,6505,Raphaelle Lacasse,1
3106,Alisa Axyanova,2566,Sathwika Sama,1
3106,Alisa Axyanova,1657,Katharina Hering,1
3106,Alisa Axyanova,9269,Alexandra Melnikova,1
3106,Alisa Axyanova,9194,Aya El Aouni,1
3106,Alisa Axyanova,1634,Elena Teodora Cadar,1
3106,Alisa Axyanova,3142,Lexie Stevens,1
3106,Alisa Axyanova,2753,Yekaterina Dmitrichenko,1
3106,Alisa Axyanova,2774,Stephanie Judith Visscher,1
3106,Alisa Axyanova,1793,Jiangxue Han,1
3106,Alisa Axyanova,6966,Aya El Sayed,1
3106,Alisa Axyanova,7958,Arina Petrova,1
3106,Alisa Axyanova,1514,Angelique Svinos,1
3106,Alisa Axyanova,8080,Luisa Meyer Auf Der Heide,1
3106,Alisa Axyanova,2438,Carmen Schultheiss,1
3106,Alisa Axyanova,2998,Evgeniya Levashova,1
3106,Alisa Axyanova,1911,Karolina Vlckova,1
3106,Alisa Axyanova,2184,Julia Payola,1
3106,Alisa Axyanova,1854,Jade Suvrijn,1
3106,Alisa Axyanova,7349,Nadine Keller,1
3106,Alisa Axyanova,562,Zoe Kruger,1
3106,Alisa Axyanova,8830,Jenna Defalco,1
3106,Alisa Axyanova,2858,Ana Filipa Santos,1
3106,Alisa Axyanova,2953,Emilie Lindh Gallagher,1
3106,Alisa Axyanova,1889,Nikola Breckova,1
3106,Alisa Axyanova,1270,Barbara Gatica,1
3106,Alisa Axyanova,1440,Bojana Marinkovic,1
3106,Alisa Axyanova,2245,Arabela Fernandez Rabener,1
3106,Alisa Axyanova,2838,Rita Atik,1
3106,Alisa Axyanova,1374,Arabella Koller,1
3106,Alisa Axyanova,2197,Noelia Bouzo Zanotti,1
3106,Alisa Axyanova,1431,Dominique Karregat,1
3107,Dagmara Baskova,2442,Camilla Scala,2
3108,Mathilda Malm,430,Valentini Grammatikopoulou,1
3108,Mathilda Malm,1893,Tereza Kolarova,1
3108,Mathilda Malm,1533,Sofia Dmitrieva,1
3108,Mathilda Malm,1914,Natalie Cvackova,1
3108,Mathilda Malm,3537,Kseniia Bekker,1
3108,Mathilda Malm,1701,Sarah Rebecca Sekulic,1
3108,Mathilda Malm,1699,Petra Januskova,1
3108,Mathilda Malm,1454,Lenka Jurikova,1
3109,Yasmine Mansouri,1531,Daria Lodikova,2
3109,Yasmine Mansouri,2609,Angelica Moratelli,2
3109,Yasmine Mansouri,2312,Elena Malygina,2
3109,Yasmine Mansouri,649,Margot Yerolymos,2
3109,Yasmine Mansouri,7952,Darja Semenistaja,2
3109,Yasmine Mansouri,3058,Caijsa Wilda Hennemann,2
3110,Sabrina Rittberger,1342,Pia Konig,2
3110,Sabrina Rittberger,3188,Anna Laguza,2
3110,Sabrina Rittberger,1823,Jenny Duerst,2
3111,Alpha Ambaye,1699,Petra Januskova,1
3111,Alpha Ambaye,6441,Emily Meyer,1
3111,Alpha Ambaye,3739,Anjana Suresh,1
3111,Alpha Ambaye,1412,Dasha Ivanova,1
3112,Sarra Ata,1224,Anna Morgina,1
3112,Sarra Ata,3091,Mouna Bouzgarrou,1
3113,Rayen Turki,782,Natalija Kostic,1
3113,Rayen Turki,1625,Yolande Leacock,1
3113,Rayen Turki,1983,Valeria Prosperi,1
3114,Jihane Megdiche,463,Myrtille Georges,1
3115,Julia Helbet,2502,Ivana Klepic,1
3115,Julia Helbet,2069,Iveta Daujotaite,1
3115,Julia Helbet,1936,Anastasiya Shoshyna,1
3115,Julia Helbet,2958,Georgia Andreea Craciun,1
3115,Julia Helbet,2049,Anhzelika Isaeva,1
3115,Julia Helbet,1863,Tereza Mihalikova,1
3115,Julia Helbet,702,Mariam Bolkvadze,1
3115,Julia Helbet,1561,Valeriya Olyanovskaya,1
3115,Julia Helbet,2585,Nicole Nadel,1
3115,Julia Helbet,2525,Veronika Erjavec,1
3115,Julia Helbet,1433,Lisa Ponomar,1
3115,Julia Helbet,1557,Anna Kubareva,1
3115,Julia Helbet,2014,Veronika Kapshay,1
3115,Julia Helbet,1401,Teodora Stinga,1
3115,Julia Helbet,1383,Daniela Vukovic,1
3115,Julia Helbet,7110,Galateia Mesochoritou,1
3115,Julia Helbet,2344,Alexandra Perper,1
3115,Julia Helbet,2233,Tena Lukas,1
3115,Julia Helbet,2480,Mira Antonitsch,1
3115,Julia Helbet,3245,Valeriya Rozenkova,1
3116,Giulia Crescenzi,2664,Manon Peral,2
3116,Giulia Crescenzi,2842,Sada Nahimana,2
3116,Giulia Crescenzi,1501,Nefisa Berberovic,2
3116,Giulia Crescenzi,2655,Anna Turati,2
3116,Giulia Crescenzi,6486,Evita Ramirez,2
3117,Emmanuelle De Beer,2188,Pauline Payet,1
3117,Emmanuelle De Beer,2162,Claudia Coppola,1
3117,Emmanuelle De Beer,1902,Federica Arcidiacono,1
3117,Emmanuelle De Beer,1441,Gaia Sanesi,1
3117,Emmanuelle De Beer,1914,Natalie Cvackova,1
3117,Emmanuelle De Beer,8698,Anna Ustinoff,1
3117,Emmanuelle De Beer,4088,Nicole Dzenga,1
3117,Emmanuelle De Beer,4089,Vasanti Shinde,1
3117,Emmanuelle De Beer,2442,Camilla Scala,1
3118,Brindtha Ramasamy,1286,Fernanda Brito,1
3119,Natalia Maynetto,4298,Elizabeth Scotty,1
3119,Natalia Maynetto,2298,Martina Spigarelli,1
3119,Natalia Maynetto,1923,Barbara Kotelesova,1
3119,Natalia Maynetto,2852,Jessica Crivelletto,1
3119,Natalia Maynetto,1285,Camila Giangreco Campiz,1
3119,Natalia Maynetto,2499,Svenja Ochsner,1
3119,Natalia Maynetto,2108,Eleni Kordolaimi,1
3120,Ferdaous Bahri,9721,Hwiwon Wi,2
3120,Ferdaous Bahri,1099,Manon Arcangioli,2
3120,Ferdaous Bahri,8230,Arianna Zucchini,2
3120,Ferdaous Bahri,1488,Vinciane Remy,2
3121,Katya Malikova,2015,Valeriya Zeleva,2
3122,Andrea Lazaro Garcia,1182,Olga Saez Larra,2
3122,Andrea Lazaro Garcia,701,Anna Bondar,2
3122,Andrea Lazaro Garcia,1850,Despina Papamichail,2
3123,Mariia Antoniuk,6834,Alexandra Vasilyeva,1
3123,Mariia Antoniuk,9688,Ghalia Guizani,1
3123,Mariia Antoniuk,1595,Agustina Chlpac,1
3123,Mariia Antoniuk,2361,Schena Benamar,1
3123,Mariia Antoniuk,1423,Luna Meers,1
3123,Mariia Antoniuk,6964,Lina Boylan,1
3123,Mariia Antoniuk,9799,Mariia Nikitash,1
3123,Mariia Antoniuk,9762,Duru Soke,1
3123,Mariia Antoniuk,2246,Lian Tran,1
3123,Mariia Antoniuk,7178,Olivia Gram,1
3123,Mariia Antoniuk,1834,Yuliana Lizarazo,1
3123,Mariia Antoniuk,1870,Nicole Gadient,1
3123,Mariia Antoniuk,7402,Valentina Gaggini,1
3123,Mariia Antoniuk,6505,Raphaelle Lacasse,1
3123,Mariia Antoniuk,8479,Nicole Poj,1
3123,Mariia Antoniuk,2072,Francesca Sella,1
3123,Mariia Antoniuk,3103,Zoe Bourbotte,1
3123,Mariia Antoniuk,8703,Leila Epstein,1
3124,Hilda Lundstedt,6454,Hannah Viller Moller,1
3124,Hilda Lundstedt,2830,Martina Petrovic,1
3124,Hilda Lundstedt,2072,Francesca Sella,1
3124,Hilda Lundstedt,2955,Zinovia Vaneva,1
3124,Hilda Lundstedt,7182,Elena Jamshidi,1
3125,Tuva Lindsten,2429,Vasilisa Aponasenko,1
3126,Celestine Avomo Ella,1575,Vanda Lukacs,2
3127,Isabella Tcherkes Zade,2567,Giorgia Marchetti,2
3128,Feriel Mahbouli,2609,Angelica Moratelli,1
3128,Feriel Mahbouli,1103,Sviatlana Pirazhenka,1
3128,Feriel Mahbouli,1477,Kassandra Davesne,1
3128,Feriel Mahbouli,7322,Marne Dercksen,1
3128,Feriel Mahbouli,3127,Isabella Tcherkes Zade,1
3128,Feriel Mahbouli,6948,Darya Lebesheva,1
3128,Feriel Mahbouli,1901,Dea Herdzelas,1
3129,Helena Verbeeck,4096,Perla Nieuwboer,2
3130,Mey Ayari,7425,Fabienne Gettwart,1
3130,Mey Ayari,3988,Alice Viglianisi,1
3130,Mey Ayari,7605,Stefanie Auer,1
3130,Mey Ayari,1881,Klara Hajkova,1
3130,Mey Ayari,7402,Valentina Gaggini,1
3130,Mey Ayari,7543,Alexandra Cannizzaro,1
3130,Mey Ayari,1937,Kristina Milenkovic,1
3130,Mey Ayari,7428,Polina Gubina,1
3130,Mey Ayari,8721,Eleonora Canovi,1
3130,Mey Ayari,2012,Caroline Romeo,1
3130,Mey Ayari,2090,Verena Hofer,1
3130,Mey Ayari,1502,Tijana Spasojevic,1
3130,Mey Ayari,2655,Anna Turati,1
3130,Mey Ayari,8698,Anna Ustinoff,1
3130,Mey Ayari,1501,Nefisa Berberovic,1
3130,Mey Ayari,2564,Humera Begum Shaik,1
3130,Mey Ayari,1523,Karin Kennel,1
3130,Mey Ayari,6982,Giuliana Bestetti,1
3130,Mey Ayari,2715,Yuka Hosoki,1
3130,Mey Ayari,2145,Sophie Muntean,1
3130,Mey Ayari,2364,Franziska Kommer,1
3130,Mey Ayari,3068,Louise Brunskog,1
3131,Laura Lopez Giese,2211,Maria Jose Luque Moreno,1
3131,Laura Lopez Giese,2694,Erina Hayashi,1
3131,Laura Lopez Giese,2248,Maria Joao Koehler,1
3131,Laura Lopez Giese,3122,Andrea Lazaro Garcia,1
3131,Laura Lopez Giese,2210,Ines Murta,1
3131,Laura Lopez Giese,2199,Alicia Herrero Linana,1
3132,Houria Boukholda,1410,Emily Arbuthnott,1
3132,Houria Boukholda,2975,Michele Alexandra Zmau,1
3133,Olympe Lancelot,1402,Ines Ibbou,2
3133,Olympe Lancelot,1480,Constance Sibille,2
3134,Olivia Sonnekus Williams,2641,Eleni Daniilidou,1
3134,Olivia Sonnekus Williams,7022,Luniuska Delgado,1
3134,Olivia Sonnekus Williams,7134,Anastasia Petrova,1
3134,Olivia Sonnekus Williams,1413,Alice Tubello,1
3134,Olivia Sonnekus Williams,1728,Noelia Zeballos,1
3134,Olivia Sonnekus Williams,1100,Sara Cakarevic,1
3135,Anastazja Rosnowska,2386,Valentine Bacher,1
3135,Anastazja Rosnowska,2331,Anna Iakovleva,1
3135,Anastazja Rosnowska,2460,Lena Greiner,1
3135,Anastazja Rosnowska,2491,Oleksandra Oliynykova,1
3135,Anastazja Rosnowska,2179,Fanny Ostlund,1
3135,Anastazja Rosnowska,2190,Claudia Hoste Ferrer,1
3135,Anastazja Rosnowska,1531,Daria Lodikova,1
3136,Miriam Garcia Fajardo,3097,Gloria Ceschi,1
3137,Daryna Kovalenko,3116,Giulia Crescenzi,1
3138,Martina Fricova,1451,Irene Burillo Escorihuela,1
3138,Martina Fricova,1493,Satsuki Takamura,1
3138,Martina Fricova,1407,Catherine Chantraine,1
3138,Martina Fricova,2716,Ange Oby Kajuru,1
3138,Martina Fricova,1846,Judith Van Kessel,1
3138,Martina Fricova,1908,Laura Maluniakova,1
3138,Martina Fricova,7086,Maria Daniels Sierra,1
3138,Martina Fricova,1657,Katharina Hering,1
3139,Chiara Bordo,2636,Benedetta Ivaldi,1
3139,Chiara Bordo,7121,Romana Cisovska,1
3139,Chiara Bordo,7072,Valentina Losciale,1
3139,Chiara Bordo,3991,Ksenia Kolesnikova,1
3139,Chiara Bordo,3390,Andjela Jocovic,1
3139,Chiara Bordo,2639,Nicole Fossa Huergo,1
3139,Chiara Bordo,1907,Nastja Kolar,1
3139,Chiara Bordo,2491,Oleksandra Oliynykova,1
3140,Ielyzaveta Skorokhodova,1521,Hanna Sokal,1
3140,Ielyzaveta Skorokhodova,4274,Gabriella Akopian,1
3140,Ielyzaveta Skorokhodova,2622,Francesca Bullani,1
3140,Ielyzaveta Skorokhodova,1867,Yulia Kulikova,1
3140,Ielyzaveta Skorokhodova,1405,Irina Ramialison,1
3140,Ielyzaveta Skorokhodova,1364,Magdalena Pantuckova,1
3140,Ielyzaveta Skorokhodova,1440,Bojana Marinkovic,1
3140,Ielyzaveta Skorokhodova,3165,Cemre Anil,1
3141,Nicole Bunea,2105,Nadia Echeverria Alam,2
3142,Lexie Stevens,1652,Ioana Gaspar,3
3143,Anja Draskovic,1653,Oana Gavrila,1
3143,Anja Draskovic,3688,Ani Amiraghyan,1
3143,Anja Draskovic,2055,Lamis Alhussein Abdel Aziz,1
3143,Anja Draskovic,2141,Viktoriya Petrenko,1
3143,Anja Draskovic,1860,Chantal Skamlova,1
3143,Anja Draskovic,7182,Elena Jamshidi,1
3143,Anja Draskovic,3253,Mariya Poduraeva,1
3143,Anja Draskovic,7005,Yasmin Ezzat,1
3143,Anja Draskovic,2221,Mia Nicole Eklund,1
3143,Anja Draskovic,1920,Mirabelle Njoze,1
3144,Carole Monnet,694,Isabella Shinikova,2
3144,Carole Monnet,646,Elsa Jacquemot,2
3144,Carole Monnet,777,Julia Grabher,2
3144,Carole Monnet,473,Giulia Gatto Monticone,2
3145,Nour Damergi,1972,Kerstin Peckl,1
3145,Nour Damergi,1100,Sara Cakarevic,1
3145,Nour Damergi,3099,Anna Stefani,1
3146,Maissane Aik Haymoz,3151,Giulia Carbonaro,1
3146,Maissane Aik Haymoz,1920,Mirabelle Njoze,1
3146,Maissane Aik Haymoz,3116,Giulia Crescenzi,1
3146,Maissane Aik Haymoz,1501,Nefisa Berberovic,1
3147,Giulia Porzio,1100,Sara Cakarevic,1
3147,Giulia Porzio,2049,Anhzelika Isaeva,1
3147,Giulia Porzio,1902,Federica Arcidiacono,1
3147,Giulia Porzio,2638,Natasha Piludu,1
3148,Clara Froget,281,Fiona Ferro,1
3148,Clara Froget,2033,Lou Brouleau,1
3148,Clara Froget,45,Marie Bouzkova,1
3148,Clara Froget,3856,Lilla Barzo,1
3148,Clara Froget,1888,Victoria Muntean,1
3149,Cecilia Pattacini,1367,Marlies Szupper,1
3149,Cecilia Pattacini,1455,Elyne Boeykens,1
3149,Cecilia Pattacini,414,Katarina Zavatska,1
3149,Cecilia Pattacini,2525,Veronika Erjavec,1
3149,Cecilia Pattacini,1910,Tess Sugnaux,1
3149,Cecilia Pattacini,2655,Anna Turati,1
3149,Cecilia Pattacini,2105,Nadia Echeverria Alam,1
3150,Jasmine Khoshabeh,1461,Marie Benoit,1
3151,Giulia Carbonaro,2650,Ena Kajevic,1
3151,Giulia Carbonaro,6990,Sofia Rocchetti,1
3151,Giulia Carbonaro,2252,Lisa Sabino,1
3151,Giulia Carbonaro,7210,Himeno Sakatsume,1
3151,Giulia Carbonaro,1854,Jade Suvrijn,1
3151,Giulia Carbonaro,2757,Aleksandra Pospelova,1
3151,Giulia Carbonaro,2301,Claudia Giovine,1
3151,Giulia Carbonaro,2690,Ayumi Koshiishi,1
3151,Giulia Carbonaro,1507,Jelena Stojanovic,1
3151,Giulia Carbonaro,7171,Sara Gambogi,1
3151,Giulia Carbonaro,782,Natalija Kostic,1
3151,Giulia Carbonaro,1647,Miriam Bianca Bulgaru,1
3151,Giulia Carbonaro,1412,Dasha Ivanova,1
3151,Giulia Carbonaro,6839,Clara Vlasselaer,1
3151,Giulia Carbonaro,2378,Elisa Andrea Camerano,1
3151,Giulia Carbonaro,7863,Anita Bertoloni,1
3151,Giulia Carbonaro,1699,Petra Januskova,1
3151,Giulia Carbonaro,1529,Anna Ukolova,1
3151,Giulia Carbonaro,2494,Federica Bilardo,1
3151,Giulia Carbonaro,7534,Honoka Kobayashi,1
3151,Giulia Carbonaro,2490,Zhibek Kulambayeva,1
3151,Giulia Carbonaro,2151,Adriana Sosnovschi,1
3151,Giulia Carbonaro,1595,Agustina Chlpac,1
3151,Giulia Carbonaro,6480,Ane Mintegi Del Olmo,1
3151,Giulia Carbonaro,1879,Aneta Laboutkova,1
3151,Giulia Carbonaro,1733,Maria Fernanda Herazo Gonzalez,1
3151,Giulia Carbonaro,9051,Nikol Palecek,1
3151,Giulia Carbonaro,2616,Chiara Catini,1
3152,Ilaria Sposetti,2136,Chiraz Bechri,1
3152,Ilaria Sposetti,1476,Laetitia Pulchartova,1
3152,Ilaria Sposetti,8375,Sarah Mueller,1
3152,Ilaria Sposetti,2097,Pei Hsuan Chen,1
3152,Ilaria Sposetti,3151,Giulia Carbonaro,1
3152,Ilaria Sposetti,2190,Claudia Hoste Ferrer,1
3152,Ilaria Sposetti,1996,Linnea Malmqvist,1
3152,Ilaria Sposetti,2870,Kelia Le Bihan,1
3152,Ilaria Sposetti,1480,Constance Sibille,1
3152,Ilaria Sposetti,9215,Mai Elkamash,1
3152,Ilaria Sposetti,9218,Viola Turini,1
3152,Ilaria Sposetti,1904,Martina Kudelova,1
3152,Ilaria Sposetti,9272,Yvette Schmucker,1
3152,Ilaria Sposetti,9281,Malak Arafat,1
3152,Ilaria Sposetti,8717,Ginevra Peiretti,1
3152,Ilaria Sposetti,9105,Andreea Alexandra Lila,1
3152,Ilaria Sposetti,7178,Olivia Gram,1
3152,Ilaria Sposetti,2664,Manon Peral,1
3152,Ilaria Sposetti,1435,Monika Kilnarova,1
3152,Ilaria Sposetti,7006,Lana Sipek,1
3152,Ilaria Sposetti,1449,Magali Kempen,1
3152,Ilaria Sposetti,7003,Chiara Girelli,1
3152,Ilaria Sposetti,7769,Antonia Ruzic,1
3152,Ilaria Sposetti,2269,Merel Hoedt,1
3152,Ilaria Sposetti,7020,Diletta Cherubini,1
3152,Ilaria Sposetti,6848,Laura Boehner,1
3152,Ilaria Sposetti,7005,Yasmin Ezzat,1
3152,Ilaria Sposetti,7816,Feryel Ben Hassen,1
3152,Ilaria Sposetti,6966,Aya El Sayed,1
3152,Ilaria Sposetti,7853,Julia Keranovic,1
3152,Ilaria Sposetti,1532,Shalimar Talbi,1
3152,Ilaria Sposetti,7409,Tamara Milosevic,1
3152,Ilaria Sposetti,8244,Fabrizia Cambria,1
3152,Ilaria Sposetti,7824,Norhan Hesham,1
3152,Ilaria Sposetti,2551,Saumya Vig,1
3152,Ilaria Sposetti,6884,Fernanda Labrana,1
3152,Ilaria Sposetti,7386,Giulia Brighi,1
3153,Ksenia Tarasova,2448,Chantal Sauvant,2
3154,Maria Pages Mere,1391,Nina Potocnik,1
3155,Betina Tokac,702,Mariam Bolkvadze,1
3155,Betina Tokac,3165,Cemre Anil,1
3155,Betina Tokac,2178,Andreea Amalia Rosca,1
3155,Betina Tokac,701,Anna Bondar,1
3155,Betina Tokac,1352,Gabriela Pantuckova,1
3155,Betina Tokac,2974,Vitalia Stamat,1
3155,Betina Tokac,2141,Viktoriya Petrenko,1
3155,Betina Tokac,1850,Despina Papamichail,1
3155,Betina Tokac,1379,Gabriela Horackova,1
3155,Betina Tokac,1420,Cristina Adamescu,1
3155,Betina Tokac,1814,Olesya Pervushina,1
3155,Betina Tokac,293,Viktoria Kuzmova,1
3155,Betina Tokac,1393,Eliessa Vanlangendonck,1
3155,Betina Tokac,2524,Maryna Chernyshova,1
3155,Betina Tokac,1935,Joanna Zawadzka,1
3155,Betina Tokac,1654,Julia Stamatova,1
3155,Betina Tokac,1445,Johana Markova,1
3155,Betina Tokac,1646,Ilay Yoruk,1
3155,Betina Tokac,2058,Karoline Kurz,1
3155,Betina Tokac,2448,Chantal Sauvant,1
3155,Betina Tokac,1551,Nika Shytkouskaya,1
3155,Betina Tokac,458,Dejana Radanovic,1
3155,Betina Tokac,2088,Jacqueline Cabaj Awad,1
3155,Betina Tokac,462,Ankita Raina,1
3156,Antje Rubbrecht,2984,Chanel Simmonds,1
3156,Antje Rubbrecht,1355,Karolina Novotna,1
3156,Antje Rubbrecht,1654,Julia Stamatova,1
3156,Antje Rubbrecht,3007,Ekaterina Vishnevskaya,1
3156,Antje Rubbrecht,1378,Polona Rebersak,1
3157,Evgeniya Burdina,3191,Daria Nazarkina,2
3157,Evgeniya Burdina,1787,Sofia Shapatava,2
3157,Evgeniya Burdina,1971,Anastasia Sukhotina,2
3157,Evgeniya Burdina,2029,Gozal Ainitdinova,2
3158,Derya Yahe,3157,Evgeniya Burdina,1
3159,Berna Yahe,2757,Aleksandra Pospelova,1
3160,Nikolina Dzunov,1853,Tayisiya Morderger,1
3161,Aza Petrova,2871,Elaine Genovese,1
3161,Aza Petrova,1399,Margaux Bovy,1
3161,Aza Petrova,2141,Viktoriya Petrenko,1
3162,Simona Borisova,3161,Aza Petrova,1
3163,Tuana Tinaztepe,1920,Mirabelle Njoze,2
3164,Seven Oral,1414,Eleonora Molinaro,1
3164,Seven Oral,1900,Alona Fomina,1
3164,Seven Oral,4186,Emma Ek,1
3164,Seven Oral,4375,Aline Thommen,1
3164,Seven Oral,2295,Agnes Bukta,1
3164,Seven Oral,1646,Ilay Yoruk,1
3164,Seven Oral,2193,Josephine Boualem,1
3164,Seven Oral,1393,Eliessa Vanlangendonck,1
3164,Seven Oral,1654,Julia Stamatova,1
3165,Cemre Anil,1627,Dia Evtimova,3
3165,Cemre Anil,1654,Julia Stamatova,3
3165,Cemre Anil,2487,Sapfo Sakellaridi,3
3166,Sara Cvorovic,3165,Cemre Anil,1
3166,Sara Cvorovic,2720,Nozomi Fujioka,1
3166,Sara Cvorovic,2480,Mira Antonitsch,1
3166,Sara Cvorovic,1999,Sasa Klanecek,1
3166,Sara Cvorovic,3499,Nadja Gilchrist,1
3166,Sara Cvorovic,2056,Tea Faber,1
3166,Sara Cvorovic,2176,Viktoria Morvayova,1
3167,Natsumi Chimura,2086,Ana Bianca Mihaila,1
3167,Natsumi Chimura,2183,Yukina Saigo,1
3167,Natsumi Chimura,434,Ayano Shimizu,1
